"city departure","city arrival","number passengers 1990","number passengers 1995","number passengers 2000","number passengers 2005","number passengers 2010"
"Rochester,NY","Cancun,Mexico",832,444,76,28,0
"Rochester,NY","Freeport,The Bahamas",112,60,0,0,0
"Rochester,NY","Nassau,The Bahamas",228,92,90,8,43
"Rochester,NY","Calgary,Canada",2,0,0,0,0
"Rochester,NY","Toronto,Canada",28921,5343,0,3960,2502
"Koror,TT","Manila,Philippines",6308,0,0,0,0
"Koror,TT","Yap,Federated States of Micronesia",2203,0,0,0,0
"Fort Myers,FL","Quebec,Canada",810,0,0,0,0
"Fort Myers,FL","Montreal,Canada",1219,184,0,1393,2310
"Fort Myers,FL","Toronto,Canada",21316,30743,40100,21047,56078
"Riyadh,Saudi Arabia","Washington,DC",3227,6283,8749,3373,12592
"Riyadh,Saudi Arabia","New York,NY",14248,20064,20050,4310,8572
"San Salvador,El Salvador","Houston,TX",23864,54426,102778,89798,103448
"San Salvador,El Salvador","Los Angeles,CA",11864,121910,133028,196720,165662
"San Salvador,El Salvador","Miami,FL",17822,90479,115236,88633,81243
"San Salvador,El Salvador","San Francisco,CA",3884,19161,41167,57754,55060
"San Diego,CA","Brussels,Belgium",362,0,0,0,0
"San Diego,CA","Dusseldorf,West Germany",105,0,0,0,0
"San Diego,CA","Frankfurt,West Germany",356,0,0,0,0
"San Diego,CA","London,United Kingdom",19017,0,40051,4104,1286
"San Diego,CA","Madrid,Spain",1894,0,0,0,567
"San Diego,CA","Mexico City,Mexico",26539,20935,22212,16286,4251
"San Diego,CA","Calgary,Canada",975,35,0,5012,27866
"San Diego,CA","Toronto,Canada",165,1163,29943,306,19250
"San Pedro Sula,Honduras","Houston,TX",15517,23164,42020,43697,41829
"San Pedro Sula,Honduras","New York,NY",13281,9701,6779,10116,9831
"San Pedro Sula,Honduras","Los Angeles,CA",6004,0,0,0,0
"San Pedro Sula,Honduras","Miami,FL",39332,53602,78599,103938,115655
"San Pedro Sula,Honduras","Minneapolis,MN",172,0,0,0,0
"San Pedro Sula,Honduras","New Orleans,LA",9682,5183,11490,7866,2105
"San Antonio,TX","Acapulco,Mexico",1242,0,300,0,0
"San Antonio,TX","Cancun,Mexico",4554,5708,23901,9971,0
"San Antonio,TX","Guadalajara,Mexico",5392,271,0,21,0
"San Antonio,TX","Mexico City,Mexico",64229,42285,72920,64251,54017
"San Antonio,TX","Monterrey,Mexico",1757,0,0,9576,5674
"San Antonio,TX","Puerto Vallarta,Mexico",12080,2,165,610,140
"San Antonio,TX","San Luis Potosi,Mexico",1810,0,0,0,0
"San Antonio,TX","Toronto,Canada",1032,122,0,326,171
"Santiago,Chile","New York,NY",14915,19413,31007,25464,55795
"Santiago,Chile","Los Angeles,CA",5476,15151,35333,36197,30327
"Santiago,Chile","Miami,FL",57163,163777,192611,136068,152869
"Santo Domingo,Dominican Republic","Newark,NJ",41089,48145,65406,63275,84693
"Santo Domingo,Dominican Republic","New York,NY",235589,261694,336739,353021,336510
"Santo Domingo,Dominican Republic","Los Angeles,CA",1056,0,0,0,70
"Santo Domingo,Dominican Republic","Miami,FL",154485,203037,231309,198801,223788
"Santo Domingo,Dominican Republic","Chicago,IL",344,0,0,2566,0
"Santo Domingo,Dominican Republic","San Juan,PR",189898,247373,307935,147406,180916
"Seattle,WA","Amsterdam,Netherlands",6971,11934,82592,91718,105231
"Seattle,WA","Bangkok,Thailand",23390,0,3693,0,5647
"Seattle,WA","Paris,France",418,21,6085,570,60486
"Seattle,WA","Copenhagen,Denmark",51257,55178,58154,75440,0
"Seattle,WA","Frankfurt,West Germany",916,0,0,0,0
"Seattle,WA","Hong Kong,Hong Kong",84247,30341,0,0,1638
"Seattle,WA","London,United Kingdom",82930,94154,107784,89833,83979
"Seattle,WA","Mexico City,Mexico",4102,1157,1896,4187,5575
"Seattle,WA","Mazatlan,Mexico",15729,10439,11753,10848,10428
"Seattle,WA","Tokyo,Japan",160892,109911,191011,148055,151422
"Seattle,WA","Okinawa,Japan",986,0,0,0,0
"Seattle,WA","Puerto Vallarta,Mexico",22417,22312,33606,41668,39166
"Seattle,WA","Seoul,South Korea",31917,14460,35682,63856,116689
"Seattle,WA","Singapore,Singapore",4229,6441,0,22,3232
"Seattle,WA","San Jose del Cabo,Mexico",12438,19504,38538,35359,27929
"Seattle,WA","Taipei,Taiwan",4218,38773,37934,72105,65127
"Seattle,WA","Montreal,Canada",120,195,0,0,0
"Seattle,WA","Vancouver,Canada",159979,183884,163827,188362,193972
"Seattle,WA","Victoria,Canada",27650,40239,63496,77803,93908
"Seattle,WA","Toronto,Canada",10583,3108,30026,31348,31967
"Seoul,South Korea","Anchorage,AK",2669,9656,5311,7189,9
"Seoul,South Korea","Washington,DC",2149,7789,46290,58705,71242
"Seoul,South Korea","Detroit,MI",53696,78020,0,0,35268
"Seoul,South Korea","Newark,NJ",1809,0,28367,0,0
"Seoul,South Korea","Guam,TT",8904,188074,90768,105672,126447
"Seoul,South Korea","Honolulu,HI",166270,173128,95105,48293,107206
"Seoul,South Korea","New York,NY",123251,200552,216329,222164,277640
"Seoul,South Korea","Los Angeles,CA",243440,294951,419810,394025,442569
"Seoul,South Korea","Memphis,TN",4444,0,0,0,0
"Seoul,South Korea","Chicago,IL",8111,51108,92937,113069,148963
"Seoul,South Korea","Portland,OR",39483,47392,0,0,2886
"Seoul,South Korea","Seattle,WA",39168,15287,35009,65691,109250
"Seoul,South Korea","San Francisco,CA",61607,234521,215225,201597,249302
"Seoul,South Korea","Saipan,TT",10978,86013,68984,78532,113099
"San Francisco,CA","Acapulco,Mexico",8639,280,3663,0,0
"San Francisco,CA","Auckland,New Zealand",29573,0,0,51126,57035
"San Francisco,CA","Bangkok,Thailand",19346,29407,0,4785,0
"San Francisco,CA","Brisbane,Australia",1291,0,0,0,0
"San Francisco,CA","Paris,France",49527,118073,186022,161425,133684
"Johnston Island,TT","Majuro,Marshall Islands",15,0,2,0,0
"Johnston Island,TT","Pohnpei,Federated States of Micronesia",6,0,0,0,0
"Johnston Island,TT","Chuuk,Federated States of Micronesia",6,0,0,0,0
"Keflavik/Reykjavik,Iceland","New York,NY",50158,57793,55316,38404,52131
"Keflavik/Reykjavik,Iceland","Orlando,FL",11970,13310,12119,27854,0
"Karachi,Pakistan","New York,NY",24587,24590,28002,19704,7047
"Kingston,Jamaica","Atlanta,GA",3704,10193,5180,7061,21574
"Kingston,Jamaica","Boston,MA",823,0,29,17,148
"Kingston,Jamaica","Baltimore,MD",4192,8482,5778,2700,643
"Kingston,Jamaica","Washington,DC",1018,0,0,906,1276
"Kingston,Jamaica","Newark,NJ",14342,382,941,10233,0
"Kingston,Jamaica","New York,NY",130713,133000,132136,103005,154519
"Kingston,Jamaica","Los Angeles,CA",1840,0,309,231,0
"Kingston,Jamaica","Miami,FL",220779,247031,183317,144245,128514
"Kingston,Jamaica","Philadelphia,PA",2288,5494,917,275,764
"Kingston,Jamaica","San Francisco,CA",49,0,0,0,0
"Kingston,Jamaica","San Juan,PR",6129,0,0,0,18
"Kingston,Jamaica","Tampa,FL",438,0,0,29,0
"Kosrae,Federated States of Micronesia","Guam,TT",732,1241,1141,1104,1252
"Kosrae,Federated States of Micronesia","Honolulu,HI",649,750,952,956,1159
"Kuala Lumpur,Malaysia","Honolulu,HI",6280,0,0,0,0
"Kuala Lumpur,Malaysia","Los Angeles,CA",32602,55756,67344,45634,14650
"Kwajalein,Marshall Islands","Guam,TT",682,586,729,901,793
"Kwajalein,Marshall Islands","Honolulu,HI",4978,5440,4120,6083,4094
"Kwajalein,Marshall Islands","Johnston Island,TT",22,1852,18968,0,0
"Kuwait,Kuwait","New York,NY",11647,26556,32430,42825,56100
"Lansing,MI","Nassau,The Bahamas",116,0,0,0,0
"La Paz,Mexico","Los Angeles,CA",13348,19149,28721,25708,9841
"La Paz,Mexico","Tucson,AZ",7253,5845,0,0,0
"Las Vegas,NV","Guadalajara,Mexico",1073,142,11053,50241,21569
"Las Vegas,NV","Mexico City,Mexico",1674,1406,41641,100194,90611
"Las Vegas,NV","Monterrey,Mexico",2315,4895,27257,56072,33192
"Las Vegas,NV","Philipsburg,Netherlands Antilles",14,6,0,0,4
"Las Vegas,NV","Edmonton,Canada",31004,25459,9235,34880,72436
"Las Vegas,NV","Kelowna,Canada",176,0,0,1888,4553
"Las Vegas,NV","Regina,Canada",5552,4398,567,0,8269
"Las Vegas,NV","Montreal,Canada",64,2946,5340,15342,60907
"Las Vegas,NV","Vancouver,Canada",18366,42852,68917,131221,132444
"Las Vegas,NV","Winnipeg,Canada",12806,13289,10771,6193,17445
"Las Vegas,NV","Saskatoon,Canada",4087,7721,0,0,8370
"Las Vegas,NV","Calgary,Canada",28452,26359,32270,43013,112577
"Las Vegas,NV","Toronto,Canada",114397,82077,132408,150095,198399
"Los Angeles,CA","Acapulco,Mexico",42603,29913,4230,4296,0
"Los Angeles,CA","Adelaide,Australia",1958,616,0,0,0
"Los Angeles,CA","Auckland,New Zealand",89910,229102,272696,289232,238346
"Los Angeles,CA","Amsterdam,Netherlands",103878,114855,161066,96976,108302
"Los Angeles,CA","Athens,Greece",819,0,0,0,0
"Los Angeles,CA","Belgrade,Yugoslavia",10171,0,0,0,0
"Los Angeles,CA","Biak,Indonesia",1379,0,0,0,0
"Los Angeles,CA","Brisbane,Australia",8521,7079,0,52076,138689
"Los Angeles,CA","Bogota,Colombia",9508,13548,11551,0,22799
"Los Angeles,CA","Cairo,Egypt",4878,5296,5920,0,215
"Los Angeles,CA","Paris,France",88245,171035,270555,191604,242450
"Los Angeles,CA","Jakarta,Indonesia",11253,21791,0,0,0
"Los Angeles,CA","Christchurch,New Zealand",1764,141,0,20242,0
"Los Angeles,CA","Cairns,Australia",7120,3178,21,0,0
"Los Angeles,CA","Copenhagen,Denmark",52417,0,0,0,0
"Los Angeles,CA","Cancun,Mexico",51808,29067,59684,68595,69121
"Los Angeles,CA","Denpasar,Indonesia",12079,14077,0,0,0
"Los Angeles,CA","Dusseldorf,West Germany",21521,0,0,0,0
"Los Angeles,CA","Ezeiza,Argentina",23691,23592,8858,2956,6605
"Los Angeles,CA","Rome,Italy",32387,44040,4957,0,37143
"Los Angeles,CA","Frankfurt,West Germany",87690,0,0,0,0
"Los Angeles,CA","Guadalajara,Mexico",299629,320144,422236,405970,358915
"Los Angeles,CA","Rio de Janeiro,Brazil",18985,9691,10703,3953,906
"Los Angeles,CA","Sao Paulo,Brazil",3829,58873,67950,17958,23414
"Los Angeles,CA","Guatemala City,Guatemala",89507,93215,58542,88420,91975
"Los Angeles,CA","Geneva,Switzerland",1274,11528,0,0,0
"Los Angeles,CA","Guayaquil,Ecuador",3368,2214,0,0,0
"Los Angeles,CA","Helsinki,Finland",17094,0,0,0,5
"Los Angeles,CA","Hong Kong,Hong Kong",25593,230856,231668,253214,240503
"Los Angeles,CA","Santa Cruz/Huatulco,Mexico",3306,87,0,0,0
"Los Angeles,CA","Kingston,Jamaica",815,0,2553,212,0
"Los Angeles,CA","Kuala Lumpur,Malaysia",33963,52610,63435,46327,11158
"Los Angeles,CA","La Paz,Mexico",12959,18813,28098,25990,10051
"Los Angeles,CA","London,United Kingdom",466090,545979,760306,714453,704150
"Los Angeles,CA","Lima,Peru",16147,17678,31764,56682,67840
"Los Angeles,CA","Lisbon,Portugal",3284,0,1302,0,0
"Los Angeles,CA","Loreto,Mexico",15283,13105,21201,18294,12883
"Los Angeles,CA","Madrid,Spain",19169,675,0,392,0
"Los Angeles,CA","Montego Bay,Jamaica",20905,288,23901,23599,3
"Los Angeles,CA","Melbourne,Australia",64064,86425,143738,129771,152482
"Los Angeles,CA","Mexico City,Mexico",363093,393034,468640,442350,327770
"Los Angeles,CA","Manila,Philippines",79884,138121,155262,147010,150216
"Los Angeles,CA","Munich,West Germany",10784,0,0,0,0
"Los Angeles,CA","Milan,Italy",18237,18206,57569,0,125
"Los Angeles,CA","Mazatlan,Mexico",82190,56797,58338,78211,33346
"Los Angeles,CA","Nadi,Fiji",25376,49198,59338,77448,62423
"Los Angeles,CA","Tokyo,Japan",603622,620906,674913,632315,524772
"Los Angeles,CA","Osaka,Japan",54001,216538,218019,133449,0
"Los Angeles,CA","Perth,Australia",3460,174,0,0,0
"Los Angeles,CA","Port Moresby,Papua New Guinea",95,336,0,0,0
"Los Angeles,CA","Puerto Plata,Dominican Republic",19,0,0,0,0
"Los Angeles,CA","Papeete,French Polynesia",28314,72243,140737,113895,110425
"Los Angeles,CA","Panama City,Panama",1293,438,18270,32587,62577
"Los Angeles,CA","Puerto Vallarta,Mexico",101467,97030,108617,135945,90172
"Los Angeles,CA","San Salvador,El Salvador",21032,125430,123448,206206,162980
"Los Angeles,CA","San Pedro Sula,Honduras",5047,269,0,0,0
"Los Angeles,CA","Santiago,Chile",5713,14002,34077,38040,28524
"Los Angeles,CA","Seoul,South Korea",228909,293257,419211,403468,467208
"Los Angeles,CA","Shanghai,China",8667,25968,54307,66333,103973
"Los Angeles,CA","Singapore,Singapore",60321,92036,111545,120771,66136
"Los Angeles,CA","San Jose del Cabo,Mexico",112953,136495,147246,197345,203996
"Los Angeles,CA","San Jose,Costa Rica",24082,58522,51356,88099,39015
"Los Angeles,CA","Sydney,Australia",142040,302029,451994,299573,434109
"Los Angeles,CA","Lajes,Portugal",2181,0,0,0,0
"Los Angeles,CA","Tel Aviv,Israel",13384,18022,35986,37769,58247
"Los Angeles,CA","Taipei,Taiwan",171582,403679,461917,516448,457074
"Los Angeles,CA","Quito,Ecuador",6553,3332,0,0,0
"Los Angeles,CA","Edmonton,Canada",42055,20154,17534,16504,35808
"Los Angeles,CA","Montreal,Canada",14251,31582,45811,46673,54916
"Los Angeles,CA","Vancouver,Canada",234007,259906,384327,402903,400120
"Los Angeles,CA","Calgary,Canada",94260,100127,73435,149656,117454
"Los Angeles,CA","Toronto,Canada",153465,151400,222445,251334,236331
"Los Angeles,CA","Zagreb,Yugoslavia",3060,0,0,0,0
"Los Angeles,CA","Zacatecas,Mexico",28969,23372,18675,23523,26789
"Los Angeles,CA","Ixtapa/Zihuatanejo,Mexico",25392,11745,25775,32876,31711
"Los Angeles,CA","Manzanillo,Mexico",18710,8324,24249,26786,20247
"Los Angeles,CA","Zurich,Switzerland",39299,48247,76417,52704,75939
"Lubbock,TX","Brussels,Belgium",2,0,0,0,0
"Lubbock,TX","Mazatlan,Mexico",193,0,0,0,0
"La Ceiba,Honduras","Houston,TX",1762,494,0,0,0
"La Ceiba,Honduras","Miami,FL",3594,4906,0,0,0
"La Ceiba,Honduras","New Orleans,LA",2003,1671,0,0,0
"New York,NY","Guayaquil,Ecuador",34662,27321,22473,66660,128403
"New York,NY","Toronto,Canada",400433,382248,445590,485346,434105
"London,United Kingdom","Atlanta,GA",167787,198040,285599,259158,214027
"London,United Kingdom","Bangor,ME",1571,299,23,0,100
"London,United Kingdom","Boston,MA",276845,423565,550987,447931,429669
"London,United Kingdom","Baltimore,MD",28274,55551,53210,56070,47736
"London,United Kingdom","Charlotte,NC",58114,57745,117792,69000,71065
"London,United Kingdom","Cincinnati,OH",62685,68053,70805,55929,196
"London,United Kingdom","Denver,CO",52823,9476,124352,88493,126436
"London,United Kingdom","Dallas/Fort Worth,TX",160763,171171,212991,223014,237554
"London,United Kingdom","Detroit,MI",98709,119764,181864,136774,75969
"London,United Kingdom","Newark,NJ",299363,333778,621182,518083,534285
"London,United Kingdom","Honolulu,HI",10106,6527,12209,4179,3157
"London,United Kingdom","Houston,TX",143980,137440,237908,234603,260711
"London,United Kingdom","New York,NY",1102815,1129729,1371458,1404359,1247293
"London,United Kingdom","Los Angeles,CA",417676,524890,738154,700742,663896
"London,United Kingdom","Orlando,FL",250138,369611,470696,364241,338197
"London,United Kingdom","Miami,FL",357982,371496,410971,412768,390354
"London,United Kingdom","Minneapolis,MN",95940,90586,82689,68761,64766
"London,United Kingdom","San Diego,CA",20764,0,39605,4625,1870
"London,United Kingdom","San Francisco,CA",195495,405406,539499,468475,417495
"London,United Kingdom","San Juan,PR",21432,18037,10801,167,0
"London,United Kingdom","St. Louis,MO",59962,72314,66166,0,0
"London,United Kingdom","Tampa,FL",20866,12331,56576,60805,57439
"Lahore,Pakistan","New York,NY",8651,15592,18429,23352,28301
"London,United Kingdom","Anchorage,AK",5184,0,0,0,0
"London,United Kingdom","Cleveland,OH",187,375,40721,18372,1705
"London,United Kingdom","Washington,DC",203624,327248,492904,509964,444209
"London,United Kingdom","Milwaukee,WI",9,0,0,0,0
"London,United Kingdom","Chicago,IL",229443,349510,692709,726457,554245
"London,United Kingdom","Portland,OR",1497,0,1363,2664,1549
"London,United Kingdom","Philadelphia,PA",85446,144495,263887,196493,173918
"London,United Kingdom","Phoenix,AZ",313,1023,79644,89232,77862
"London,United Kingdom","Pittsburgh,PA",34074,55946,26978,0,0
"London,United Kingdom","Reno,NV",202,0,0,0,0
"London,United Kingdom","Seattle,WA",90955,96476,107774,91793,85848
"Lille,France","New York,NY",2081,0,0,0,0
"Lima,Peru","New York,NY",13821,11824,31916,44134,54427
"Lima,Peru","Los Angeles,CA",19268,17079,35726,61682,70622
"Lima,Peru","Miami,FL",157208,249927,195485,199122,266621
"Lima,Peru","San Juan,PR",932,36,0,0,0
"Lisbon,Portugal","Boston,MA",16346,3904,10324,5112,4330
"Lisbon,Portugal","Newark,NJ",22837,46814,93783,125552,108872
"Lisbon,Portugal","New York,NY",90622,73105,90535,607,0
"Lisbon,Portugal","Los Angeles,CA",2967,0,1074,1099,198
"Los Mochis,Mexico","Tucson,AZ",5849,3601,5727,4406,0
"Klamath Falls,OR","Vancouver,Canada",64,0,0,0,0
"Lagos,Nigeria","New York,NY",17541,0,0,33,0
"La Paz,Bolivia","Miami,FL",27238,44805,55266,35136,30575
"Loreto,Mexico","Los Angeles,CA",15678,10397,21163,18545,12682
"Lusaka,Zambia","New York,NY",8596,0,0,0,0
"Lyon,France","Nashville,TN",225,0,0,0,0
"Lyon,France","New York,NY",19482,0,30980,0,0
"Madras,India","New York,NY",3127,171,1869,3166,0
"Madrid,Spain","Dallas/Fort Worth,TX",46318,5274,1995,0,61974
"Madrid,Spain","New York,NY",284411,192456,174065,217901,338683
"Madrid,Spain","Los Angeles,CA",20706,1214,0,458,10
"Madrid,Spain","Miami,FL",64770,201622,162358,217129,186504
"Madrid,Spain","Chicago,IL",16417,0,56727,73691,77594
"Madrid,Spain","San Diego,CA",1918,0,0,0,0
"Madrid,Spain","San Juan,PR",17238,16721,31701,36777,28333
"Midland/Odessa,TX","Toronto,Canada",5,0,0,0,0
"Majuro,Marshall Islands","Guam,TT",1644,2368,2659,4167,3841
"Majuro,Marshall Islands","Honolulu,HI",5271,6165,7522,7105,5955
"Majuro,Marshall Islands","Johnston Island,TT",30,0,1,0,0
"Manchester,United Kingdom","Denver,CO",1394,0,0,0,0
"Manchester,United Kingdom","New York,NY",67082,70513,107782,59717,61211
"Manchester,United Kingdom","Orlando,FL",153650,178224,146286,124545,179927
"Manchester,United Kingdom","Chicago,IL",56793,80500,63644,139191,50510
"Manaus,Brazil","Orlando,FL",50,0,0,0,0
"Manaus,Brazil","Miami,FL",11926,7980,7646,11224,59619
"Maracaibo,Venezuela","Miami,FL",18887,81722,77108,91921,51581
"Montego Bay,Jamaica","Atlanta,GA",52926,48902,107355,101754,186249
"Montego Bay,Jamaica","Boston,MA",10201,8324,17490,24605,13975
"Montego Bay,Jamaica","Baltimore,MD",23986,39144,47778,46126,45193
"Montego Bay,Jamaica","Cleveland,OH",1673,1191,0,669,0
"Montego Bay,Jamaica","Cincinnati,OH",3217,176,3405,7413,0
"Montego Bay,Jamaica","Detroit,MI",18563,20148,15337,14747,20045
"Montego Bay,Jamaica","Newark,NJ",36833,20383,46533,58643,27313
"Montego Bay,Jamaica","Fort Lauderdale,FL",5024,11405,23331,28786,66570
"Montego Bay,Jamaica","Washington,DC",124,194,0,1391,1622
"Montego Bay,Jamaica","Houston,TX",5002,4835,7381,23567,22673
"Montego Bay,Jamaica","Indianapolis,IN",2707,6642,797,429,0
"Montego Bay,Jamaica","New York,NY",105933,113403,116169,115526,157917
"Montego Bay,Jamaica","Los Angeles,CA",18940,4895,26128,24120,459
"Montego Bay,Jamaica","Orlando,FL",6005,7975,13666,23850,40370
"Montego Bay,Jamaica","Miami,FL",168295,241831,171347,158326,138596
"Montego Bay,Jamaica","Milwaukee,WI",4539,5684,10527,8985,3391
"Montego Bay,Jamaica","Minneapolis,MN",10891,13803,34188,15941,11630
"Montego Bay,Jamaica","New Orleans,LA",79,1443,3609,0,0
"Montego Bay,Jamaica","Chicago,IL",32395,37688,65983,51660,29254
"Montego Bay,Jamaica","Philadelphia,PA",29534,23725,76038,97962,89094
"Montego Bay,Jamaica","San Francisco,CA",673,0,61,0,0
"Montego Bay,Jamaica","San Juan,PR",1205,0,0,0,0
"Montego Bay,Jamaica","St. Louis,MO",4150,4736,28149,20742,7873
"Montego Bay,Jamaica","Tampa,FL",26674,23303,24917,56,199
"Kansas City,MO","Cancun,Mexico",9996,5992,15619,18775,10291
"Kansas City,MO","Grand Cayman,Cayman Islands",459,0,79,0,147
"Kansas City,MO","London,United Kingdom",45,0,359,0,0
"Kansas City,MO","Toronto,Canada",133,554,525,11519,7737
"Orlando,FL","Amsterdam,Netherlands",31729,22848,49175,39946,41541
"Orlando,FL","St. Johns,Antigua and Barbuda",327,4,0,0,0
"Orlando,FL","Copenhagen,Denmark",44,0,0,0,21
"Orlando,FL","Fortaleza,Brazil",206,354,0,0,0
"Orlando,FL","Frankfurt,West Germany",23814,0,0,0,0
"Orlando,FL","Rio de Janeiro,Brazil",2874,8507,6856,0,307
"Orlando,FL","Glasgow,United Kingdom",14341,41646,15202,0,7039
"Orlando,FL","Sao Paulo,Brazil",15271,27749,34611,0,75428
"Orlando,FL","Keflavik/Reykjavik,Iceland",12198,12672,12049,28829,0
"Orlando,FL","London,United Kingdom",244738,358088,456588,357542,332731
"Orlando,FL","Manchester,United Kingdom",151291,165945,147199,122556,180280
"Orlando,FL","Manaus,Brazil",134,0,0,0,0
"Orlando,FL","Mexico City,Mexico",22635,33173,32609,36434,54179
"Orlando,FL","Nassau,The Bahamas",43110,36952,48011,74424,68712
"Orlando,FL","Providenciales,Turks and Caicos Islands",254,0,254,0,131
"Orlando,FL","Puerto Plata,Dominican Republic",2,56,0,99,0
"Orlando,FL","Edmonton,Canada",168,0,406,0,174
"Orlando,FL","Ottawa,Canada",5555,3376,0,6755,17577
"Orlando,FL","Quebec,Canada",2413,0,0,0,2721
"Orlando,FL","Montreal,Canada",39179,13448,33623,33491,78921
"Orlando,FL","Winnipeg,Canada",5432,5926,2931,1012,7175
"Orlando,FL","London,Canada",1407,1054,0,0,2592
"Orlando,FL","Toronto,Canada",106537,108322,185859,193250,234324
"Medellin,Colombia","New York,NY",12414,5770,14071,23265,28910
"Medellin,Colombia","Miami,FL",20980,37009,62396,87185,112996
"Harrisburg,PA","Mexico City,Mexico",59,1,0,0,0
"Chicago,IL","Freeport,The Bahamas",5063,7777,93,0,0
"Melbourne,Australia","Denver,CO",345,0,0,0,0
"Melbourne,Australia","Honolulu,HI",45242,5730,0,0,0
"Melbourne,Australia","Houston,TX",95,0,0,0,0
"Melbourne,Australia","Los Angeles,CA",67706,83833,143090,123145,158772
"Melbourne,Australia","San Francisco,CA",6109,0,0,0,0
"Memphis,TN","Bangkok,Thailand",3041,1567,0,0,0
"Memphis,TN","Cancun,Mexico",16100,7327,12623,38241,15670
"Memphis,TN","Cozumel,Mexico",50,0,0,149,1043
"Memphis,TN","Grand Cayman,Cayman Islands",8427,9990,0,0,0
"Memphis,TN","Guadalajara,Mexico",35,112,5,0,0
"Memphis,TN","Hong Kong,Hong Kong",438,0,0,0,0
"Memphis,TN","Mexico City,Mexico",66,69,0,0,153
"Memphis,TN","Manila,Philippines",1837,1491,0,0,0
"Memphis,TN","Tokyo,Japan",6071,4154,7210,0,0
"Memphis,TN","Seoul,South Korea",4335,0,0,0,0
